CODIGOISIMP;AUTORIZACAO;DATAPUBLICACAO;RAZAOSOCIAL;CNPJ;ENDERECO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICIPIO;DISTRIBUIDORA;DATAVINCULACAO;CLASSE
1283911;GLPGO0399671;12/05/2022;ULTRAGAZ ANAPOLIS DISTRIBUIDORA LTDA;31219437000144;RUA MARTINHO FONTES,  374;QUADRA0                   LOTE  07/ 07A;VILA SANTA MARIA DE NAZARETH;75113490;GO;ANAPOLIS;ULTRAGAZ;12/05/2022;1 AREA  - Classe II - NBR 15514 , 1 AREA  - Classe III - NBR 15514
1289625;GLP/PR0247671;27/03/2023;PRIME TRANSPORTES E COMERCIO DE GAS EIRELI;34863587000184;RUA JOSÉ REAL PRADO,  525;;JARDIM SÃO FRANCISCO;83501470;PR;ALMIRANTE TAMANDARE;SUPERGASBRAS ENERGIA;27/03/2023;1 AREA  - Classe IV - NBR 15514
1291342;GLPGO0414163;25/05/2023;DISK PEDE GAS COMERCIAL LTDA;43750356000155;AVENIDA TANCREDO NEVES,  SN;QUADRA 09 LOTE 06;JARDIM BAUNILHA;76345000;GO;NOVA AMERICA;INDEPENDENTE;25/05/2023;1 AREA  - Classe II - NBR 15514
1289315;GLP/SP0247498;09/03/2023;COMERCIO DE GAS SJ LTDA;42389082000158;RUA DOMINGOS ROSOLIA,  192;LOTE  13                  QUADRA12;JARDIM SAO JORGE (RAPOSO TAVARES);5567000;SP;SAO PAULO;COPA ENERGIA;13/12/2023;1 AREA  - Classe IV - NBR 15514
1287231;GLP/SP0246573;17/10/2022;PRATES BAR E MERCEARIA LTDA;45103460000183;R PADRE RAIMUNDO,  4;;CENTRO;14640000;SP;MORRO AGUDO;INDEPENDENTE;17/10/2022;1 AREA  - Classe II - NBR 15514
1289487;GLP/MG0247593;20/03/2023;MENDES & CARVALHO COMERCIO DE GAS LTDA;47518983000116;RUA MANOEL AUGUSTO PINTO,  37;;CAMPOS ELISEOS;37466000;MG;ITAMONTE;INDEPENDENTE;23/12/2024;1 AREA  - Classe IV - NBR 15514
1293833;GLPRJ0418355;27/07/2023;PAGE DE CAXIAS REVENDEDOR DE GAS LTDA;46960833000103;RUA SANTOS DUMONT,  0;LOTE  40;VILA SAO SEBASTIAO;25065200;RJ;DUQUE DE CAXIAS;COPA ENERGIA;03/09/2025;1 AREA  - Classe IV - NBR 15514
1294157;GLPMT0419016;07/08/2023;COLNIGAS LTDA;49271741000104;AVENIDA DOIS MIL,  1565;;CASTELO DOS SONHOS;78335000;MT;COLNIZA;INDEPENDENTE;07/08/2023;1 AREA  - Classe III - NBR 15514
1295336;GLPMA0421992;13/09/2023;J F M TERCEIRO  LTDA;51111838000193;AVENIDA JOAO FRANCISCO MONTELES,  541;;CENTRO;65525000;MA;ANAPURUS;INDEPENDENTE;13/09/2023;1 AREA  - Classe III - NBR 15514
1301314;GLPPA0434381;06/05/2024;A. C DE SOUZA SANTOS SILVA LTDA;54428721000126;AVENIDA ROSA LIMA DE ALMEIDA,  398;;SANTOS DUMONT;68551005;PA;REDENCAO;SUPERGASBRAS ENERGIA;06/05/2024;1 AREA  - Classe III - NBR 15514
1302832;GLPPA0437689;16/07/2024;JUNIOR COMERCIO VAREJISTA DE GAS LTDA;51620906000220;RUA GETULIO VARGAS,  400;;MONTE CASTELO;68350035;PA;CANAA DOS CARAJAS;BAHIANA;16/07/2024;1 AREA  - Classe III - NBR 15514
1300070;GLPBA0432147;18/03/2024;GERIS GAS DE ALMADINA LTDA;53370542000112;RUA WANDIK BADARO,  93;TERREO;CENTRO;45640000;BA;ALMADINA;COPA ENERGIA;18/03/2024;1 AREA  - Classe II - NBR 15514
1233678;GLPAM0434583;13/05/2024;S CHAGAS DA SILVA;26165213000167;RUA ELIN VIRTONEN,  9;QD F                      LT PQ SHANGRI-LA 2;PARQUE 10 DE NOVEMBRO;69054694;AM;MANAUS;INDEPENDENTE;13/05/2024;3 AREAS - Classe I - NBR 15514
1298811;GLPMG0429774;26/01/2024;COMERCIO DE GAS E ARTIGOS DO LAR DO AMIGO LTDA;50358350000100;AVENIDA DOUTOR SIMEAO DE FARIA,  2110;;SANTA CRUZ;36088000;MG;JUIZ DE FORA;INDEPENDENTE;26/01/2024;1 AREA  - Classe IV - NBR 15514
1298992;GLPMA0430703;14/02/2024;L S COMERCIO E SERVICOS LTDA;12125791001803;AVENIDA DANIEL DE LA TOUCHE,  13;LOJA  12 PARQUE SHALON    QUADRA03;COHAMA;65074115;MA;SAO LUIS;COPA ENERGIA;14/02/2024;1 AREA  - Classe I - NBR 15514
1302009;GLPCE0435527;05/06/2024;GABRIELA COELHO MACHADO COSTA;11984691000555;RUA SEBASTIAO REGIS,  1364;;AEROPORTO;63020840;CE;JUAZEIRO DO NORTE;NACIONAL GAS BUTANO;05/06/2024;1 AREA  - Classe III - NBR 15514
1300510;GLPRS0432982;05/04/2024;COTRIJAL COOPERATIVA AGROPECUARIA E INDUSTRIAL;91495549009610;AVENIDA BENJAMIN BOLSONELLO,  615;;CENTRO;95308000;RS;CAPAO BONITO DO SUL;INDEPENDENTE;05/04/2024;1 AREA  - Classe I - NBR 15514
1301485;GLPSC0434628;13/05/2024;PONTO FORTE GAS LTDA;54396982000101;RUA GUSTAVO ADOLFO FRIEDRICH,  3045;;FAXINAL;89306580;SC;MAFRA;NACIONAL GAS BUTANO;13/05/2024;1 AREA  - Classe I - NBR 15514 , 1 AREA  - Classe III - NBR 15514
1299450;GLPMG0431008;21/02/2024;FLAVIO HENRIQUE REIS LTDA;11100416000289;RUA MIGUEL MESSIAS NEVES,  570;;CENTRO;37275000;MG;CRISTAIS;INDEPENDENTE;21/02/2024;1 AREA  - Classe I - NBR 15514
1298599;GLPMG0429347;22/01/2024;POSTO MINAS SAO PAULO LTDA;49479522000107;RUA GERALDO ROSA PEREIRA,  600;;CENTRO;38108000;MG;DELTA;ULTRAGAZ;08/04/2024;1 AREA  - Classe II - NBR 15514
1298114;GLPMA0426893;26/12/2023;A D S MARQUES LTDA;47271246000242;TRAVESSA CORONEL  JOSE LEITE,  SN;;CENTRO;65150000;MA;ROSARIO;BAHIANA;26/12/2023;1 AREA  - Classe III - NBR 15514
1299846;GLPRJ0431709;08/03/2024;AR VELOX DISTRIBUIDOR E REVENDEDOR DE GAS LTDA;52382908000100;RUA BARAO DO BOM RETIRO,  00344;;ENGENHO NOVO;20715005;RJ;RIO DE JANEIRO;SUPERGASBRAS ENERGIA;24/06/2024;1 AREA  - Classe III - NBR 15514
1304020;GLPRJ0439668;05/09/2024;CARVALHO & MOURA COMERCIO ATACADO E VAREJO DE GAS LTDA;51937767000182;RUA CRESIO COELHO CAETANO,  00;KM    04;ALTO DE SAO JOSE;28664000;RJ;BOM JARDIM;INDEPENDENTE;05/09/2024;1 AREA  - Classe III - NBR 15514
1304218;GLPMT0439948;13/09/2024;COMERCIO DE GAS PRIMAVERA LTDA;04801314000578;AVENIDA DOS LAGOS,  3806;QUADRA46                  LOTE  01;JARDIM PARQUE DAS AGUAS;78850000;MT;PRIMAVERA DO LESTE;SUPERGASBRAS ENERGIA;16/05/2025;1 AREA  - Classe IV - NBR 15514
1303939;GLPSP0439569;03/09/2024;GILMAR COSTA TOMAZ COMERCIO DE GAS;55728175000101;RUA ENGENHEIRO JOAO BATISTA FINCOTTI,  372;LOTE  19                  QUADRA15;JD MORUMBI;14680000;SP;JARDINOPOLIS;ULTRAGAZ;03/09/2024;1 AREA  - Classe II - NBR 15514
1001314;GLPSP0444378;09/12/2024;CENTRO DE ABASTECIMENTO VINHEDO LTDA;00624993000172;RODOVIA EDENOR JOAO TASCA,  15;;CACHOEIRA;13280450;SP;VINHEDO;INDEPENDENTE;09/12/2024;1 AREA  - Classe II - NBR 15514
1308383;GLPRO0449564;11/03/2025;BRASIL GAS E AGUA LTDA;48513285000190;RUA RUA DOM PEDRO II,  367;;SITIO BOA VISTA;76878899;RO;ARIQUEMES;FOGAS;13/05/2025;1 AREA  - Classe I - NBR 15514
1309695;GLPRS0452234;12/05/2025;ANDRE HEIDERICH;15236836000167;RUA ARTUR SOARES RODRIGUES,  120;;JARDIM BOA VISTA;96640000;RS;RIO PARDO;ULTRAGAZ;12/05/2025;1 AREA  - Classe II - NBR 15514
1311120;GLPGO0455097;07/07/2025;K F GOMES  LTDA;57697780000198;ALAMEDA MARECHAL RONDON,  535;QUADRA00D4                LOTE  0007;SETOR GRANJEIRO;75804150;GO;JATAI;ULTRAGAZ;07/07/2025;1 AREA  - Classe III - NBR 15514
1311450;GLPGO0455595;18/07/2025;MONTE DAS OLIVEIRAS GAS E COMERCIO LTDA;59205480000170;RUA ANDRE LUIZ C COSTA,  SN;QUADRA13                  LOTE  16;VILA PEREIRA;73795000;GO;TERESINA DE GOIAS;INDEPENDENTE;18/07/2025;1 AREA  - Classe III - NBR 15514
1310358;GLPBA0453574;05/06/2025;SUPERMERCADO E DISTRIBUIDORA BM LTDA;48892767000107;RUA PERO VAZ DE CAMINHA,  440;TERREO;BANDEIRANTES;45848000;BA;ITABELA;NACIONAL GAS BUTANO;05/06/2025;1 AREA  - Classe II - NBR 15514
1011139;001/GLP/PE0019136;30/01/2008;POSTO MODELO LTDA;04214790000169;AVENIDA PROFESSOR JOAO MEDEIROS,  233;;BOA VIAGEM;51020370;PE;RECIFE;SUPERGASBRAS ENERGIA;06/12/2005;1 AREA  - Classe I - Port. DNC 27/96
1039524;001/GLP/SP0000655;22/08/2005;SMART GAS DISTRIBUIDORA LTDA;05463702000125;AVENIDA BRASIL,  1735;;VILA ELISA;14075030;SP;RIBEIRAO PRETO;ULTRAGAZ;28/12/2016;1 AREA  - Classe VI - NBR 15514
1034352;001/GLP/MG0001570;26/11/2004;MARILENE RESENDE SOUZA;05562242000192;RUA SAO VICENTE DE PAULO,  22;;ARNALDOS;37270000;MG;CAMPO BELO;INDEPENDENTE;06/05/2024;1 AREA  - Classe I - Port. DNC 27/96
1042368;001/GLP/RS0006224;24/02/2006;COMÉRCIO DE GÁS FAVERO LTDA - ME;91601211000135;RUA JULIO DE OLIVEIRA,  S/N;;CENTRO;95330000;RS;VERANOPOLIS;LIQUIGAS;15/10/2007;1 AREA  - Classe III - Port. DNC 27/96
1051200;001/GLP/MA0011755;02/02/2007;PORTO GAS LTDA;00321965000186;RUA DOS INDIOS,  21;;CRUZEIRO DO ANIL;65060260;MA;SAO LUIS;LIQUIGAS;30/06/2006;1 AREA  - Classe V - NBR 15514
1051682;001/GLP/SP0012102;13/02/2007;ANGELA M C DA COSTA BRAMBILLA;02617147000150;RUA DOUTOR FRANCISCO RAVASI,  257;;JARDIM DO LAGO;13690000;SP;DESCALVADO;INDEPENDENTE;05/05/2016;1 AREA  - Classe IV - NBR 15514
1046242;001/GLP/SP0007802;03/08/2006;WALTER JOSE DA SILVA IGARAPAVA ME;66672585000102;RUA MACEIÓ,  96;;CENTRO;14540000;SP;IGARAPAVA;INDEPENDENTE;05/05/2016;1 AREA  - Classe III - Port. DNC 27/96
1228830;GLP/SP0237115;10/11/2016;LDR COMERCIO E TRANSPORTE DE GAS LTDA;20087351000199;AVENIDA LICINIO AVELINO DA COSTA,  1500;;JARDIM ROSEMARY;6657170;SP;ITAPEVI;INDEPENDENTE;05/05/2016;1 AREA  - Classe IV - NBR 15514
1053389;001/GLP/SP0013343;20/03/2007;SUPERMERCADO M H LTDA;52488533000249;RUA CORONEL FERNANDO PRESTES,  1303;;CENTRO;18230000;SP;SAO MIGUEL ARCANJO;INDEPENDENTE;11/01/2021;1 AREA  - Classe III - Port. DNC 27/96
1055746;001/GLP/PR0014962;16/05/2007;ZAMPROGNA GAS LTDA.;06153680000160;RUA ADINAR DOS SANTOS RIBEIRO,  50;;FAZENDINHA;81330070;PR;CURITIBA;INDEPENDENTE;05/05/2016;1 AREA  - Classe I - Port. DNC 27/96
1050343;001/GLP/RS0011104;19/01/2007;JOZANA TAMS LOURENÇO GROLLI;93415263000142;RUA CEL FALKEMBACH,  1216;;CENTRO;99300000;RS;SOLEDADE;LIQUIGAS;15/01/2007;1 AREA  - Classe I - Port. DNC 27/96
1050445;001/GLP/PE0011052;19/01/2007;DRAYSON CARVALHO DE BRITO;08302518000191;RUA JOAO PAES DE BRITO,  34;;CENTRO;55130000;PE;SAO CAITANO;BAHIANA;16/01/2007;1 AREA  - Classe III - Port. DNC 27/96
1048002;001/GLP/GO0009176;22/11/2006;HÉLIO PAULINO DE REZENDE - ME;26727354000126;AVENIDA RAIMUNDO COSTA CARLOS E SILVA,  365;III ETAPA;JARDIM DAS AMÉRICAS III ETAPA;75070270;GO;ANAPOLIS;LIQUIGAS;15/12/2005;1 AREA  - Classe I - Port. DNC 27/96
1056154;001/GLP/SP0015123;29/05/2007;A.F.A. COMERCIO DE GAS E TRANSPORTES LTDA.;06128188000134;RUA MARIA BATISTAO,  50;;DISTRITO INDUSTRIAL;17512080;SP;MARILIA;INDEPENDENTE;20/05/2022;1 AREA  - Classe III - Port. DNC 27/96
1051428;001/GLP/SP0004061;07/02/2007;GÁS MARK COMÉRCIO DE GÁS LTDA - ME;07170972000173;AVENIDA DAS NAÇÕES,  231;;NOVA ORATÓRIO;9210310;SP;SANTO ANDRE;ULTRAGAZ;20/04/2005;1 AREA  - Classe III - NBR 15514
1047437;001/GLP/SP0008803;27/10/2006;L. J. DA SILVA - OUROESTE;03943778000122;RUA ALVINO LEANDRO,  1185;;SAO LOURENO;15685000;SP;OUROESTE;ULTRAGAZ;14/01/2022;1 AREA  - Classe III - NBR 15514
1104098;GLP/PA0172989;12/09/2008;PROSSEG COMÉRCIO DE GASES E SERVIÇOS LTDA. - ME.;09483502000195;TRAVESSA SÃO PAULO,  S/N;FUNDOS;SÃO FELIX I;68514300;PA;MARABA;INDEPENDENTE;05/05/2016;1 AREA  - Classe III - Port. DNC 27/96
1103873;GLP/RS0174806;27/10/2008;ANDERSON NOGUEIRA COMERCIO DE GAS LTDA;09655956000104;RUA VICENTE SILVA,  512;;CENTRO;98590000;RS;SANTO AUGUSTO;INDEPENDENTE;05/05/2016;1 AREA  - Classe II - Port. DNC 27/96
1069630;001/GLP/MG0022193;04/07/2008;MILTIN COMERCIO DE GÁS & AGUA LTDA.;08513815000186;RUA ORDALIA CARNEIRO DE OLIVEIRA,  200;;PRESIDENTE ROOSEVELT;38401190;MG;UBERLANDIA;INDEPENDENTE;05/05/2016;1 AREA  - Classe III - Port. DNC 27/96
1100587;GLP/SC0058204;31/07/2008;ENIO ARENS & CIA LTDA;08322572000107;AVENIDA RECIFE ESQUINA COM A RUA CURITIBA,  2540;SALA 01;SANTO ANTONIO;89870000;SC;PINHALZINHO;ULTRAGAZ;25/07/2008;1 AREA  - Classe III - NBR 15514
1062937;001/GLP/PR0019691;26/02/2008;LUCIANO ZADULSKI COMERCIO DE GAS EIRELI;04737764000115;RUA CEARA,  575;;JARDIM IGUACU;83701400;PR;ARAUCARIA;INDEPENDENTE;05/05/2016;1 AREA  - Classe II - Port. DNC 27/96
1103584;GLP/RS0173577;23/10/2008;CLARICE STEIN BASSOTTO - ME.;00906907000114;RUA SIQUEIRA CAMPOS,  1061;;CENTRO;97400000;RS;SAO PEDRO DO SUL;ULTRAGAZ;13/10/2008;1 AREA  - Classe I - Port. DNC 27/96
1057702;001/GLP/PA0016289;20/07/2007;MN BEZERRA NUNES & CIA. LTDA.;83307702000140;RUA CARLETO BEMERGUY,  496;;BELA VISTA;68180400;PA;ITAITUBA;NACIONAL GAS BUTANO;02/03/2018;1 AREA  - Classe I - Port. DNC 27/96
1062459;001/GLP/GO0019353;12/02/2008;CENTRAL GAS NC LTDA;06283875000124;AVENIDA TANCREDO NEVES,  S/N;QUADRA16                  LOTE  13;SETOR SANTO ANTONIO;76520000;GO;NOVA CRIXAS;INDEPENDENTE;11/07/2023;1 AREA  - Classe V - NBR 15514
1152372;GLP/GO0179632;04/09/2009;MARIA ZILMA DA COSTA PORTO;02623362000164;RUA PLACIDO DE PAIVA,  S/N;QUADRA 143 LOTE 01;SETOR FUMAL;72801670;GO;LUZIANIA;INDEPENDENTE;05/05/2016;1 AREA  - Classe II - NBR 15514
1155173;GLP/BA0181250;27/11/2009;FORTUNATO COMÉRCIO DE GLP LTDA.;05525669000200;TRAVESSA SANTA RITA,  06;;CENTRO;43900000;BA;SAO FRANCISCO DO CONDE;BAHIANA;16/11/2017;1 AREA  - Classe II - NBR 15514
1154397;GLP/SC0180733;04/11/2009;AGROCOMERCIAL TROMBUDO LTDA ME;82910688000101;RUA DOM PEDRO,  98;;CENTRO;89178000;SC;BRACO DO TROMBUDO;SUPERGASBRAS ENERGIA;25/06/2009;1 AREA  - Classe I - NBR 15514
1109763;GLP/AM0178075;24/06/2009;MARCELO LOPES DO NASCIMENTO ME;10391906000138;RUA LUIZ CORRENTE,  125;LT SANTA RITA;COROADO;69082000;AM;MANAUS;FOGAS;17/01/2018;1 AREA  - Classe II - NBR 15514
1165871;GLP/RJ0201906;21/09/2010;CCR DA SILVA COMERCIO DE GAS;11203265000103;RUA MANOEL LOURENCO MARTINS,  SN;LOTE 65 QUADRA 17 CH      ACARA BRISA MAR;LEANDRO;23826520;RJ;ITAGUAI;NACIONAL GAS BUTANO;07/02/2017;1 AREA  - Classe IV - NBR 15514
